bnf_code,bnf_name,items
21270000120,Jobst Elvarex zipper for lymphoedema garment lower extremities,1356
0601012V0BDABAA,Abasaglar 100units/ml solution for injection 3ml cartridges,12097
21270000928,Jobst FarrowWrap (20-30mmHg) lite legpiece,2798
23960709603,Nova 1 convex urostomy bag opaque 25mm,116
0904010F0BGAAAA,Mevalia low protein pan carre,3333
23700107001,Irrigation drain,327
21020001557,BD Ready-To-Use hydrophilic catheter female 10Ch-14Ch,235
20030900078,Allevyn Gentle Border dressing 10cm x 25cm,653
0304010G0AAAAAA,Chlorphenamine 10mg/1ml solution for injection ampoules,985
23944809619,Combihesive Natura two piece ostomy system stomahesive flexible flange 70mm,172
21020000446,PTFE AquaFlate coated latex catheter female 12Ch-18Ch,512
22302083001,GB Libra latex free sheath standard 28mm,2769
21012200125,Grip-Lok catheter securement device medium,2449
0605010S0BHADBK,Omnitrope SurePal 5 5mg/1.5ml inj cartridges,2046
23945609519,"Welland Aura 2 two piece ostomy system ileostomy bag with Dual Carb i filter, midi 55mm",108
20030400253,ActivHeal Hydrocolloid dressing 5cm x 7.5cm rectangular,924
0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,2487
0602010V0BDAABX,Eltroxin 50microgram tablets,5222
0905022T0BBABAB,Fosrenol 750mg chewable tablets,309
23940109738,Conform 2 two piece ostomy system FlexWear convex floating 70mm flange with adhesive border 13-51mm,622
0601060D0ETAAA0,On Call Sure testing strips,65
21200000138,ActiLymph Hosiery Kit medical stocking and compression liner XX large,455
1306010F0BCAAAD,Zindaclin 1% gel,1917
21270001024,Sigvaris MTM Essential Thermoregulating class 1 (18-21mmHg) thigh length closed toe with grip top,30
20030100520,Hydrofilm Plus dressing 10cm x 30cm,268
0304030C0AABFBF,"Adrenaline (base) 150mcg/0.15ml (1in1,000) inj pf dispos dev",563
20030900313,ActivHeal Silicone Foam dressing 10cm x 20cm,112
21380000107,Aderma heel standard,252
0901030R0AAABAB,Hydroxycarbamide 100mg tablets,255
0212000ACBBABAB,Inegy 10mg/40mg tablets,518
0410020C0AAAAAA,Varenicline 500microgram tablets,292
0206040AHBBAAAA,Paroven 250mg capsules,1702
22300953008,Prosys Flofit self adhesive sheath pop on 35mm,84
23941010003,"SenSura Mio Click two piece ostomy system ileostomy bag with filter, midi 40mm",324
0704040D0AAAAAA,Chlorhexidine acetate 0.02% catheter maintenance solution,471
22302953069,b.sure Quickfit latex free self-adhering sheath shorter length 32mm,160
23960109814,Moderma Flex SoftFlex convex urostomy bag 15-38mm transparent,299
0906040G0CHACCP,"Aciferol D3 2,200unit tablets",1014
21270000448,Haddenham Veni class 1 (18-21mmHg) below knee closed toe,506
23965909618,Uromate soft convex urostomy bag large 13-44mm transparent,270
21300000931,VIZhyal 0.2% eye drops preservative free,177
1404000AFBBAAAA,Menitorix vacc inj 0.5ml vials,263
23303243023,Nu-Hope belt left extra large 175mm,42
20020200931,Actico bandage 4cm x 6m,99
21010900717,Neria subcutaneous drug delivery device 110cm tubing 8mm needle 29gauge,182
21270000771,ActiLymph class 2 (23-32mmHg) thigh length closed toe with regular top band,292
090402000BBYPA0,Nutricomp Drink Plus Fibre (4 flavours),32
0802020T0AABGBG,Tacrolimus 2mg capsules,246
0605010S0AAATAT,Somatropin (rbe) 12mg inj cartridges,126
23940459671,Softima 3S High Flow two piece ostomy system ileostomy bag with filter beige 65mm,31
190700000BBCTA0,Swalloweze Clear Instant Food & Fluid Thickener powder,1870
23600106030,Ileostomy bag with karaya 5 seal and microporous adhesive 30.5cm bag 38mm stoma,358
21060100120,Spring truss inguinal double,41
21010900950,Safe-T-Lance Plus lancets 1.8mm/21gauge,130
130201000BBLLA0,Aveeno Skin Relief moisturising lotion with menthol,534
20030100647,365 Non Woven Island dressing 10cm x 25cm,50
0602010V0AACVCV,Levothyroxine sodium 75micrograms/5ml oral liquid,43
23350703835,NovaLife TRE 1 soft convex colostomy bag midi 25mm,535
20031700240,Exufiber dressing 2cm x 45cm,498
23300263322,Suportx breathable tube ostomy belt large 20cm white,84
23960109701,Impression C urostomy bag 16mm,79
0906040N0AAFIFI,"Ergocalciferol 10,000units/5ml oral solution",119
20030600516,Kendall AMD Antimicrobial Plus foam dressing 10cm x 10cm square,39
21270000854,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe plus,49
21270001337,Juzo Dynamic class 1 (18-21mmHg) combined armsleeve with silicone border,87
23600106363,"Moderma Flex soft convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, maxi 35mm beige",54
21200000095,Altipress 40 Ulcer Kit medical stocking and compression liner regular small,60
20031700257,ActivHeal Aquafiber Ag dressing 5cm x 5cm square,37
0905013F0BCAAAE,Magnesium Diasporal 300 granules sachets,24
23941009381,SenSura Flex Xpro Soft Seal two piece ostomy system convex baseplate 50mm 15-33mm,46
091200000AAELEL,Glucosamine sulfate 400mg / Chondroitin sulfate 100mg tab,178
21270002113,Juzo Expert custom fit class 2 (23-32mmHg) thigh length footless,66
23941009717,Assura Multichamber two piece ostomy system urostomy bag maxi 60mm transparent,68
21180000009,VaxAid Hydropump V30 vacuum pump,36
23603456278,"Pelican Select convex ileostomy bag with filter, standard 25mm opaque",87
21270001405,Juzo Expert custom fit class 3 (34-46mmHg) thigh length,88
22505055014,Careline+ sterile leg bag with T tap short tube 750ml,143
23940109667,Conform 2 two piece ostomy system FlexWear convex floating flange + adhesive border 45mm stoma 25mm,59
21020001530,The Ugobox Ugo 1C CHG free catheter male 12Ch-16Ch,26
0802020T0AAAWAW,Tacrolimus 1mg granules sachets sugar free,91
23603456180,"Pelican Select Afresh ileostomy bag with filter, paediatric 10-50mm opaque",35
23354103790,"Confidence Natural soft convex colostomy bag with filter and overlap, standard 21mm",45
23963459703,"Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 20mm clear",33
23944809657,"ConSecura Low Profile two piece ostomy system colostomy bag with filter, standard 45mm opaque",115
23353453639,"Pelican Select Afresh colostomy bag with filter, mini 32.5mm opaque",38
23941009335,"SenSura Flex two piece ostomy system ileo bag + dual filter & Hide-Away outlet, XX large soft cover",101
20031700105,DryMax Extra Soft dressing 10cm x 10cm square,62
0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,165975
0304010W0AAADAD,Promethazine hydrochloride 10mg tablets,358538
0206020C0BMACAV,Zemtard 180 XL capsules,64141
0403040Y0BDABAB,Depalta 60mg gastro-resistant capsules,10503
020400080AAAFAF,Carvedilol 6.25mg tablets,194413
0302000K0BDADBB,Symbicort 200microg/dose / 6microg/dose pressurised inh,78840
0407020ADBEAAAK,Longtec 5mg modified-release tablets,91930
0901020D0AAAJAJ,Cyanocobalamin 100microgram tablets,87023
0601012Z0BBACAC,Tresiba FlexTouch 200units/ml inj 3ml pre-filled pens,73453
0407020Q0BHACCD,Sevredol 10mg tablets,59935
0604011G0AABTBT,Estradiol 1.53mg/dose transdermal spray,19028
0206020C0BNAAAU,Viazem XL 120mg capsules,53149
0501021L0AAAGAG,Cefalexin 250mg tablets,100282
0301020Q0BEABAB,Tiogiva 18microgram inhalation powder capsules,1078
23961009708,SenSura Mio deep convex urostomy bag maxi 10-43mm transparent,1405
21160000100,Sodium chloride 0.9% irrigation solution 20ml Steripod unit dose,10017
0409010X0BBADAD,Stalevo 200mg/50mg/200mg tablets,8623
1202010T0BBAAAA,Nasacort 55micrograms/dose nasal spray,18112
0409010X0AAAFAF,Levodopa 125mg / Carbidopa 31.25mg / Entacapone 200mg tab,2259
23605906096,"Pelican ModaVi ileostomy bag with filter, medium 12-65mm black",1147
0906040G0AAETET,Colecalciferol 400units/ml oral drops sugar free,10190
20030600340,Tegaderm Foam dressing (adhesive) 14.3cm x 14.3cm square,5534
0205020E0AAAHAH,Clonidine 300micrograms/24hours transdermal patches,285
23940109686,Conform 2 two piece ostomy system FlexWear 55mm floating flange 13-40mm,471
23303373094,HiLINE EZ-Wrap unisex hernia support belt 20cm,381
0408020V0AAASAS,Midazolam 10mg/1ml oromucosal soln pf oral syringes SF,7437
0302000N0BBAYBA,Flixotide 125micrograms/dose Evohaler,21946
0105020A0BCAAAC,Budenofalk 3mg gastro-resistant capsules,4441
22052080501,Libra sterile catheter valve,19410
1302010U0AAANAN,Urea 5% / Lauromacrogols 3% cream,15758
0803042A0AAABAB,Bicalutamide 150mg tablets,83269
0205052X0BBACAC,Co-Diovan 80mg/12.5mg tablets,1057
23600106314,"Moderma Flex ileo bag + filter, CeraPlus skin barrier and Lock 'n' Roll closure, midi 15-64mm beige",1822
23960109756,Moderma Flex convex urostomy bag midi 15-38mm transparent,920
23941009696,Assura Extra two piece ostomy system baseplate 50mm,460
23851008522,Brava protective seal 18-57mm 2.5mm,2507
21011300115,Nitrile-Pro gloves small/medium/large/extra large,6401
0601011A0BDABAC,Trurapi 100units/ml inj 3ml pre-filled Solostar pens,2073
1404000F0AAAWAW,Diphtheria/Tetanus/IPV vacc (ads) inj 0.5ml pfs,3440
22801008007,Aquasleeve small,1088
1104020Y0BBAAAA,Zaditen 250micrograms/ml eye drops,1118
0605020E0AAAAAA,Desmopressin 4micrograms/1ml solution for injection ampoules,223
21020001185,SpeediCath catheter female 8Ch,530
23850708518,Dansac TRE Seals 20mm,7547
090402000BBTAA0,Osmolite HP liquid,664
20031700112,Aquacel Ag Extra dressing 15cm x 15cm square,3581
21220000323,AproDerm emollient starter pack,1242
20031600001,Urgotul dressing 10cm x 10cm,10445
040801050BBAEAU,Topamax 15mg sprinkle capsules,2007
0106020M0BBAHAT,Senokot 7.5mg/5ml Syrup Pharmacy sugar free,5274
0704020J0AAAUAU,Oxybutynin 3.9mg/24hours transdermal patches,13077
23604806001,Ileodress ileostomy bag standard 25mm opaque,261
090401000BBUCA0,Taranis low protein Dalia milk substitute powder,40
1106000B0AAALAL,Acetazolamide 250mg modified-release capsules,6181
22401004001,Conveen sheath liners,4648
1203040E0BBAGAH,Corsodyl Daily mouthwash fresh mint,220
21270002193,Sigvaris Essential Semitransparent (10-15mmHg) panty closed toe,216
21220000295,KreaMoint 50:50 ointment,1248
0103010D0AAADAD,Cimetidine 200mg/5ml oral solution,5582
20032200013,Renasys Go canister kit small,706
21270002528,Mediven Elegance class 1 (18-21mmHg) made to measure below knee,202
20031600075,UrgoStart dressing 6cm x 6cm,1233
21270001287,Juzo Soft class 1 (18-21mmHg) below knee closed toe with silicone top band,564
23941009660,"Assura Inspire two piece ostomy system ileo bag with filter and Hide-Away outlet, midi opaque 40mm",271
21020001420,LINC all silicone catheter with integral balloon and glycerine filled syringe standard 16Ch,1786
1302010U0AAAEAE,Urea 10% / Lactic acid 5% cream,4440
20030100575,Mepore Film & Pad dressing 9cm x 25cm,228
090401000BBBQA0,Loprofin drink LQ,793
23850108500,Hollister skin barrier 102mm x 102mm,252
20030800133,Cutimed Alginate dressing 2.5cm x 30cm,29
0212000B0BBAFAM,Lipitor 20mg chewable tablets,880
0407020Q0BIAFEI,MXL 200mg capsules,1275
23941009304,"SenSura Flex two piece ostomy system ileo bag + dual filter & Hide-Away outlet, midi soft cover 50mm",261
0601021M0BGAAAM,Edicil MR 30mg tablets,303
22302083015,GB Libra latex free sheath standard 33mm,1036
23605906100,"Pelican ModaVi ileostomy bag with filter, large 12-65mm black",241
20030100457,Zetuvit E non-sterile dressing 20cm x 20cm,3553
23601006356,"SenSura Mio ileostomy bag with filter, maxi 30mm",1643
0402010ABBBADAD,Seroquel 200mg tablets,1191
0901011Q0BJAAAJ,Ferrograd Folic 325mg/350microgram modified-release tablets,2604
21380000117,KerraPro sheet 0.3cm,2880
20030300048,Melloxy dressing,220
0904010AQBBAEAA,Loprofin low protein pasta penne,1960
20120000215,Sterets skin cleansing swab,1416
1003020P0BFAAAD,Ibuspray 5% spray,1394
21270000741,Jobst Opaque class 1 (18-21mmHg) thigh length closed toe with lace silicone band,147
1202020Q0AAAAAA,Xylometazoline 70microg/Ipratropium brom 84microg/dose spy,97
21270001022,Sigvaris MTM Essential Thermoregulatingclass 1 (18-21mmHg) below knee closed toe with grip top,50
21270002101,Juzo Adjustable Compression System Light extender strap,147
040702050AAAAAA,Hydromorphone 16mg modified-release capsules,210
20030900415,KerraFoam Simple dressing 5cm x 5cm,46
0503040B0BBAAAA,Tamiflu 75mg capsules,177
23944809551,"Combihesive Natura two piece ostomy system urostomy bag with tap, small 38mm clear",231
23355603862,Welland Aura flushable colostomy bag mini 19mm,416
0601012D0BGABBN,Insuman Comb 25 100units/ml inj 3ml cartridges,1218
20050200333,SpiroTect protector antibacterial large,85
23604106509,"Confidence BE ileostomy bag with filter, standard 13-55mm",1472
23251052501,Ostomy bag cover standard,219
23944809742,Esteem Synergy two piece ostomy system stomahesive skin barrier with flexible collar 13-61mm,141
22502955060,Bendi non-sterile leg bag with swing tap direct inlet 1.3 litre,55
23900709018,Nova MiniCap 50mm,146
20031700116,Medihoney HCS dressing 20cm x 20cm square,62
21220000319,Miclaro Oat cream,1487
0407020Q0BQAAGE,Actimorph 2.5mg orodispersible tablets,86
23941009341,SenSura Click Multichamber two piece ostomy system urostomy bag midi soft cover 50mm,103
23600706473,NovaLife TRE 1 soft convex ileostomy bag midi 25mm,438
21270001097,Haddenham Star Cotton class 1 (18-21mmHg) armsleeve,89
23605906124,"Pelican ModaVi soft convex ileostomy bag with filter, medium 40mm black",30
23940709706,Nova 2 Mini EasiFold two piece ostomy system ileostomy bag with filter opaque 43mm,183
23803358001,Oakmed stoma powder,44
1302010U0BCAAAE,Calmurid cream,322
21270000500,Sigvaris Style Semitransparent class 1 (18-21mmHg) below knee open toe,94
1501042H0AAAAAA,Parecoxib 40mg inj vials,82
20033000100,kliniderm Foam dressing 20cm x 20cm square,178
21270002817,Juzo Compression Wrap Set calf + liner,76
23600106022,Ileostomy bag with karaya 5 seal and microporous adhesive 41cm bag 32mm stoma,68
23600456166,Softima Convex Roll'Up ileostomy bag with filter 15-45mm transparent,44
23940459641,Softima Key two piece ostomy system convex baseplate 60/15-35mm,254
23941009940,"SenSura Click two piece ostomy system colostomy bag with dual filter, midi 60mm",62
20030900100,Cutimed Siltec dressing 5cm x 6cm,69
21220000287,Exmabase gel,423
21010900851,Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,49
23351003735,"Assura Inspire Seal convex colostomy bag with filter, maxi 15-33mm",41
0302000N0AABQBQ,Fluticasone 50microg/Formoterol 5microg/dose BA inh CFC free,479
0505010D0BCABAA,Ovex 100mg/5ml oral suspension,34
0205051L0AAAIAI,Lisinopril 2.5mg/5ml oral liquid,118
21020001388,WyCath uncoated catheter male taper tip 10Ch-16Ch,40
0408010AIBBACAC,Zebinix 50mg/1ml oral suspension,36
23301023249,Comfizz Level I waistband with silicone grip large/extra large white,46
23960109719,Moderma Flex urostomy bag 35mm,36
22902199035,Afex leg bag holder black,27
21280000107,Peristeen anal irrigation system rectal catheters small,427
20030100100,Absorbent perforated plastic film faced dressing 5cm x 5cm,38
21270000596,Juzo Soft class 2 (23-32mmHg) thigh length closed toe,40
190700000AABABA,Starch maize modified powder gluten free,41
23304103014,Lycra ostomy baby belt with velcro fastening standard,39
1304000G0BFAAAA,ClobaDerm 0.05% cream (Auden McKenzie),41
23303373039,OstoMart Cool Comfort unisex ostomy belt small/medium Nude,32
090602800AACUCU,Biotin 5mg/5ml oral liquid,65
0601023AHBBAAAA,Komboglyze 2.5mg/850mg tablets,30
0904010AQBBADAA,Loprofin low protein pasta macaroni elbows,69
0103050P0AAAEAE,Omeprazole 40mg gastro-resistant capsules,956820
1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml inj vials,41796
0109040N0BDABAQ,Creon 25000 gastro-resistant capsules,436007
0302000N0BCAEBF,Seretide 125 Evohaler,357315
0401020P0AAADAD,Lorazepam 500microgram tablets,159338
0407020B0AAAHAH,Buprenorphine 5micrograms/hour transdermal patches,159688
0206020R0BGADBF,Coracten XL 60mg capsules,117317
1502010J0BTAACQ,Lignospan Special 20mg/ml / 12.5micrograms/ml inj 2.2ml cart,10647
0601023AKBBACAC,Vipidia 25mg tablets,10114
0402010ABBCADAY,Sondate XL 400mg tablets,45171
1306010Y0BBAAAA,Duac Once Daily gel (5% and 1%),128211
0304010G0BCACAB,Piriton 2mg/5ml syrup,33178
0802020G0BCABAC,Neoral 25mg capsules,11806
0101012B0AAABAB,Sodium bicarbonate 420mg/5ml (1mol/ml) soln sugar free,4754
0407020Q0BKADEB,Zomorph 100mg modified-release capsules,30492
0501120L0AAAAAA,Ciprofloxacin 250mg tablets,60029
090402000BDCUBU,Aymes 2.0kcal Starter Pack liquid,285
0407020Q0BNACAI,Morphgesic SR 60mg tablets,4104
0406000L0AAAWAW,Hyoscine hydrobromide 150microgram chewable tab sugar free,3205
0601060D0BWABA0,FreeStyle Lite testing strips,58380
0105010B0BCAHBA,Pentasa 4g modified-release granules sachets,5864
090401000BBBLAR,Liquigen emulsion,3839
090402000BBTQA0,Aptamil Pepti 2 powder,72024
0106040M0AAAEAE,Macrogol compound oral powder sachets NPF,783
0402020Z0AAAAAA,Zuclopenthixol decanoate 200mg/1ml inj ampoules,9719
23803368003,SkinSafe non-sting protective film,5611
021200010AAAAAA,Ciprofibrate 100mg tablets,18132
1304000V0BTABAJ,Eurax Hc cream,8336
23353353670,"Option soft convex colostomy bag with filter, plus 45mm plateau 20-44mm",994
0703010F0BTAAAA,Cimizt 30microgram/150microgram tablets,5003
21012500116,Sodium bicarbonate 5% ear drops (Alissa),14024
090402000BBXAA0,ProSource Plus liquid 30ml sachets orange creme,1099
22602656023,LINC-Flo drainable night drainage bag with lever tap 120cm tube 2 litre,2121
1108020J0AAABAB,Apraclonidine 5mg/ml eye drops,18764
23605606295,Welland Aura ileostomy bag maxi 35mm beige,260
0106070A0BBABAB,Resolor 2mg tablets,3734
090402000BBYRA0,Aymes 2.0kcal liquid (3 flavours),13809
0407020A0BQAAAU,Fencino 12micrograms/hour transdermal patches,45956
21010900744,Mylife Clickfine AutoProtect hypod ins needles for pf/reusable pen injectors screw on 8mm/29gauge,2969
090402000BBRXA0,Peptamen Junior liquid,2635
0402010S0AAAFAF,Promazine 50mg tablets,11359
20030900341,Mepilex dressing 11cm x 20cm,1042
0102000L0AABGBG,Glycopyrronium bromide 5mg/5ml oral suspension,1080
23940109711,"Conform 2 two piece ostomy system ileostomy bag with filter & Lock 'n' Roll closure, maxi 45mm beige",415
0403010Y0AAACAC,Trimipramine 25mg tablets,5555
23944809532,"Combihesive Natura two piece ostomy system urostomy bag with Accuseal tap, standard 45mm clear",2609
0205051H0BBAAAA,Innozide 20mg/12.5mg tablets,1510
0906050P0AAA9A9,"Vitamin E 1,000unit capsules",930
